onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.511	0.638	0.29196875	incongruent	1.0	stroop	71	blue	red	incongruent	s557	False
5.784	0.638	0.00196875	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
7.786	0.638	-0.07103125	congruent	1.0	stroop	89	red	red	congruent	s557	False
9.789	0.638	-0.12003125	congruent	1.0	stroop	89	red	red	congruent	s557	False
11.792	0.638	-0.10403125	incongruent	1.0	stroop	89	red	blue	incongruent	s557	False
13.794	0.638	0.31796875	congruent	1.0	stroop	82	green	green	congruent	s557	False
15.933	0.638	-0.08203125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
17.936	0.638	-0.09203125	incongruent	1.0	stroop	89	red	green	incongruent	s557	False
19.938	0.638	-0.12403125	congruent	1.0	stroop	89	red	red	congruent	s557	False
22.076	0.638	0.20696875	incongruent	1.0	stroop	71	blue	red	incongruent	s557	False
24.079	0.638	0.19996875	incongruent	1.0	stroop	89	red	green	incongruent	s557	False
26.081	0.638	0.02096875	incongruent	1.0	stroop	89	red	blue	incongruent	s557	False
28.219	0.638	0.17696875	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
30.357	0.638	-0.13803125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
32.632	0.638	0.16896875	incongruent	1.0	stroop	82	green	blue	incongruent	s557	False
35.314	0.638	-0.18303125	congruent	1.0	stroop	82	green	green	congruent	s557	False
37.316	0.638	-0.00403125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
39.318	0.638	-0.01603125	incongruent	1.0	stroop	71	blue	red	incongruent	s557	False
41.593	0.638	-0.14203125	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
43.595	0.638	-0.02703125	congruent	1.0	stroop	89	red	red	congruent	s557	False
45.597	0.638	0.11696875	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
47.599	0.638	-0.13303125	incongruent	1.0	stroop	71	blue	red	incongruent	s557	False
49.602	0.638	-0.08603125	incongruent	1.0	stroop	89	red	green	incongruent	s557	False
51.604	0.638	0.09696875	incongruent	1.0	stroop	89	red	blue	incongruent	s557	False
53.606	0.638	-0.20703125	congruent	1.0	stroop	89	red	red	congruent	s557	False
55.881	0.638	-0.17803125	incongruent	1.0	stroop	89	red	blue	incongruent	s557	False
57.883	0.638	-0.07803125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
60.293	0.638	-0.11503125	congruent	1.0	stroop	89	red	red	congruent	s557	False
62.296	0.638	-0.06603125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
64.434	0.638	-0.12303125	congruent	1.0	stroop	89	red	red	congruent	s557	False
66.436	0.638	-0.00303125	congruent	1.0	stroop	82	green	green	congruent	s557	False
68.438	0.638	0.19296875	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
70.439	0.638	-0.11903125	congruent	1.0	stroop	89	red	red	congruent	s557	False
72.713	0.638	0.18696875	incongruent	1.0	stroop	82	green	red	incongruent	s557	False
74.716	0.638	-0.09303125	incongruent	1.0	stroop	82	green	red	incongruent	s557	False
76.992	0.638	-0.06403125	incongruent	1.0	stroop	82	green	blue	incongruent	s557	False
79.266	0.638	-0.13403125	incongruent	1.0	stroop	82	green	red	incongruent	s557	False
81.269	0.638	-0.04103125	congruent	1.0	stroop	89	red	red	congruent	s557	False
83.951	0.638	-0.03303125	incongruent	1.0	stroop	89	red	blue	incongruent	s557	False
85.953	0.638	0.14696875	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
88.228	0.638	-0.11903125	congruent	1.0	stroop	82	green	green	congruent	s557	False
90.229	0.638	-0.12003125	congruent	1.0	stroop	89	red	red	congruent	s557	False
92.232	0.638	-0.17003125	incongruent	1.0	stroop	89	red	green	incongruent	s557	False
94.505	0.638	-0.23703125	congruent	1.0	stroop	89	red	red	congruent	s557	False
96.644	0.638	-0.07003125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
99.19	0.638	-0.01203125	incongruent	1.0	stroop	82	green	blue	incongruent	s557	False
101.6	0.638	0.21496875	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
103.602	0.638	0.07096875	incongruent	1.0	stroop	82	green	blue	incongruent	s557	False
105.604	0.638	-0.11103125	incongruent	1.0	stroop	82	green	red	incongruent	s557	False
107.605	0.638	-0.15503125	congruent	1.0	stroop	82	green	green	congruent	s557	False
110.151	0.638	-0.15903125	congruent	1.0	stroop	82	green	green	congruent	s557	False
112.289	0.638	-0.10703125	congruent	1.0	stroop	71	blue	blue	congruent	s557	False
114.291	0.638	-0.10603125	congruent	1.0	stroop	82	green	green	congruent	s557	False
116.293	0.638	-0.13003125	congruent	1.0	stroop	89	red	red	congruent	s557	False
118.568	0.638	0.07796875	incongruent	1.0	stroop	71	blue	green	incongruent	s557	False
120.571	0.638	-0.02003125	congruent	1.0	stroop	82	green	green	congruent	s557	False
