onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.518	0.638	0.15396875	incongruent	1.0	stroop	89	red	green	incongruent	s614	False
5.795	0.638	-0.08803125	incongruent	1.0	stroop	71	blue	red	incongruent	s614	False
7.799	0.638	-0.04403125	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
9.804	0.638	-0.14403125	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
11.81	0.638	0.01896875	incongruent	1.0	stroop	89	red	green	incongruent	s614	False
13.814	0.638	-0.04603125	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
15.955	0.638	0.01396875	congruent	1.0	stroop	82	green	green	congruent	s614	False
17.961	0.638	-0.12203125	incongruent	1.0	stroop	89	red	green	incongruent	s614	False
19.963	0.638	-0.10303125	congruent	1.0	stroop	89	red	red	congruent	s614	False
22.104	0.638	-0.31703125	incongruent	1.0	stroop	71	blue	green	incongruent	s614	False
24.11	0.638	-0.11703125	incongruent	1.0	stroop	82	green	red	incongruent	s614	False
26.113	0.638	-0.09903125	incongruent	1.0	stroop	82	green	blue	incongruent	s614	False
28.251	0.638	-0.22903125	congruent	1.0	stroop	82	green	green	congruent	s614	False
30.389	0.638	-0.15203125	congruent	1.0	stroop	89	red	red	congruent	s614	False
32.662	0.638	0.06696875	incongruent	1.0	stroop	71	blue	green	incongruent	s614	False
35.347	0.638	0.00896875	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
37.353	0.638	0.02196875	congruent	1.0	stroop	82	green	green	congruent	s614	False
39.355	0.638	-0.18603125	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
41.632	0.638	0.00496875	incongruent	1.0	stroop	71	blue	red	incongruent	s614	False
43.635	0.638	0.09696875	congruent	1.0	stroop	89	red	red	congruent	s614	False
45.64	0.638	-0.19303125	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
47.642	0.638	-0.37103125	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
49.646	0.638	-0.14003125	incongruent	1.0	stroop	71	blue	red	incongruent	s614	False
51.651	0.638	0.04196875	incongruent	1.0	stroop	82	green	blue	incongruent	s614	False
53.655	0.638	-0.30403125	congruent	0.0	stroop	82	blue	blue	congruent	s614	True
55.929	0.638	0.18696875	incongruent	1.0	stroop	71	blue	green	incongruent	s614	False
57.931	0.638	-0.03503125	congruent	1.0	stroop	89	red	red	congruent	s614	False
60.345	0.638	-0.03503125	congruent	1.0	stroop	82	green	green	congruent	s614	False
62.347	0.638	-0.08303125	congruent	1.0	stroop	89	red	red	congruent	s614	False
64.489	0.638	-0.23603125	congruent	1.0	stroop	89	red	red	congruent	s614	False
66.494	0.638	-0.07903125	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
68.499	0.638	-0.01503125	incongruent	1.0	stroop	82	green	red	incongruent	s614	False
70.503	0.638	-0.24503125	congruent	1.0	stroop	82	green	green	congruent	s614	False
72.782	0.638	-0.06203125	incongruent	1.0	stroop	89	red	green	incongruent	s614	False
74.787	0.638	0.72496875	incongruent	1.0	stroop	82	green	red	incongruent	s614	False
77.064	0.638	0.01096875	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
79.342	0.638	-0.06303125	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
81.344	0.638	-0.13103125	congruent	1.0	stroop	82	green	green	congruent	s614	False
84.03	0.638	0.08296875	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
86.035	0.638	-0.09003125	congruent	1.0	stroop	89	red	red	congruent	s614	False
88.312	0.638	-0.09503125	congruent	1.0	stroop	82	green	green	congruent	s614	False
90.317	0.638	-0.09503125	congruent	1.0	stroop	89	red	red	congruent	s614	False
92.323	0.638	0.08296875	incongruent	1.0	stroop	82	green	red	incongruent	s614	False
94.598	0.638	-0.13603125	congruent	1.0	stroop	82	green	green	congruent	s614	False
96.735	0.638	-0.12203125	congruent	1.0	stroop	89	red	red	congruent	s614	False
99.28	0.638	-0.15503125	incongruent	1.0	stroop	71	blue	green	incongruent	s614	False
101.692	0.638	0.07796875	incongruent	1.0	stroop	82	green	red	incongruent	s614	False
103.694	0.638	-0.00603125	incongruent	1.0	stroop	89	red	blue	incongruent	s614	False
105.7	0.638	-0.17303125	incongruent	1.0	stroop	71	blue	red	incongruent	s614	False
107.704	0.638	-0.04403125	congruent	1.0	stroop	82	green	green	congruent	s614	False
110.251	0.638	0.45996875	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
112.392	0.638	-0.13603125	congruent	1.0	stroop	71	blue	blue	congruent	s614	False
114.397	0.638	0.25496875	congruent	1.0	stroop	89	red	red	congruent	s614	False
116.4	0.638	-0.15003125	congruent	1.0	stroop	82	green	green	congruent	s614	False
