,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
23,draw_card,6470.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,6470.0,6470.0,,9485,,stim,poldrack-single-stim,1.0,s570
24,draw_card,5632.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,5632.0,5632.0,,15119,,stim,poldrack-single-stim,1.0,s570
25,end_round,1074.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,2.0,1.0,"89,71",24.0,1074.0,1074.0,,16194,2.0,stim,poldrack-single-stim,1.0,s570
27,draw_card,5135.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,5135.0,5135.0,,23788,,stim,poldrack-single-stim,2.0,s570
28,draw_card,2981.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,2981.0,2981.0,,26770,,stim,poldrack-single-stim,2.0,s570
29,end_round,721.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,721.0,721.0,,27492,2.0,stim,poldrack-single-stim,2.0,s570
31,draw_card,3570.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,3570.0,3570.0,,33521,,stim,poldrack-single-stim,3.0,s570
32,draw_card,2200.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,2200.0,2200.0,,35723,,stim,poldrack-single-stim,3.0,s570
33,end_round,1890.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,2.0,1.0,"89,71",30.0,1890.0,1890.0,,37615,2.0,stim,poldrack-single-stim,3.0,s570
35,draw_card,2765.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,2765.0,2765.0,,42906,,stim,poldrack-single-stim,4.0,s570
36,draw_card,2375.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",34.0,2375.0,2375.0,,45281,,stim,poldrack-single-stim,4.0,s570
37,end_round,3602.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-75.0,6.0,2.0,1.0,"89,71",34.0,3602.0,3602.0,,48886,2.0,stim,poldrack-single-stim,4.0,s570
39,draw_card,4174.0,1.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",-60.0,4174.0,4174.0,,55451,1.0,stim,poldrack-single-stim,5.0,s570
41,draw_card,4349.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,4349.0,4349.0,,62262,,stim,poldrack-single-stim,6.0,s570
42,draw_card,1968.0,1.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,2.0,2.0,"89,71",-46.0,1968.0,1968.0,,64232,2.0,stim,poldrack-single-stim,6.0,s570
44,draw_card,2530.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",-65.0,2530.0,2530.0,,69292,1.0,stim,poldrack-single-stim,7.0,s570
46,draw_card,3605.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",14.0,3605.0,3605.0,,75422,,stim,poldrack-single-stim,8.0,s570
47,end_round,2473.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-95.0,10.0,1.0,1.0,"89,71",14.0,2473.0,2473.0,,77898,1.0,stim,poldrack-single-stim,8.0,s570
49,draw_card,1968.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",-65.0,1968.0,1968.0,,82463,1.0,stim,poldrack-single-stim,9.0,s570
51,draw_card,9043.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,1.0,2.0,"89,71",-65.0,9043.0,9043.0,,93966,1.0,stim,poldrack-single-stim,10.0,s570
53,draw_card,3372.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,1.0,2.0,"89,71",13.0,3372.0,3372.0,,99660,,stim,poldrack-single-stim,11.0,s570
54,end_round,1271.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,12.0,1.0,2.0,"89,71",13.0,1271.0,1271.0,,100933,1.0,stim,poldrack-single-stim,11.0,s570
56,draw_card,3510.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",15.0,3510.0,3510.0,,106699,,stim,poldrack-single-stim,12.0,s570
57,end_round,781.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,12.0,1.0,2.0,"89,71",15.0,781.0,781.0,,107481,1.0,stim,poldrack-single-stim,12.0,s570
59,draw_card,3886.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",14.0,3886.0,3886.0,,114033,,stim,poldrack-single-stim,13.0,s570
60,draw_card,2105.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,2.0,3.0,"89,71",-51.0,2105.0,2105.0,,116140,2.0,stim,poldrack-single-stim,13.0,s570
62,end_round,2835.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-45.0,16.0,0.0,1.0,"89,71",0.0,2835.0,2835.0,,121438,0.0,stim,poldrack-single-stim,14.0,s570
64,draw_card,5662.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,5662.0,5662.0,,129492,,stim,poldrack-single-stim,15.0,s570
65,end_round,452.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,1.0,3.0,"89,71",15.0,452.0,452.0,,129947,1.0,stim,poldrack-single-stim,15.0,s570
67,draw_card,2464.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",-50.0,2464.0,2464.0,,135009,1.0,stim,poldrack-single-stim,16.0,s570
69,draw_card,4092.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",-70.0,4092.0,4092.0,,141426,1.0,stim,poldrack-single-stim,17.0,s570
71,draw_card,6382.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,6382.0,6382.0,,150406,,stim,poldrack-single-stim,18.0,s570
72,end_round,650.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,1.0,1.0,"89,71",7.0,650.0,650.0,,151058,1.0,stim,poldrack-single-stim,18.0,s570
74,draw_card,8444.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,1.0,1.0,"89,71",9.0,8444.0,8444.0,,161897,,stim,poldrack-single-stim,19.0,s570
75,end_round,786.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,1.0,1.0,"89,71",9.0,786.0,786.0,,162684,1.0,stim,poldrack-single-stim,19.0,s570
77,draw_card,3405.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,3405.0,3405.0,,168415,,stim,poldrack-single-stim,20.0,s570
