,SS_delay,SS_duration,SS_stimulus,SS_trial_type,correct,correct_response,exp_stage,experiment_exp_id,key_press,passed_check,possible_responses,rt,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
6,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",910,False,,-143884,stim,0.0,poldrack-categorize,s495
7,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",698,False,,-141278,stim,1.0,poldrack-categorize,s495
8,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",735,False,,-138673,stim,2.0,poldrack-categorize,s495
9,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",614,False,,-136066,stim,3.0,poldrack-categorize,s495
10,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",615,False,,-133458,stim,4.0,poldrack-categorize,s495
11,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",716,False,,-130852,stim,5.0,poldrack-categorize,s495
12,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",573,False,,-128245,stim,6.0,poldrack-categorize,s495
13,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",538,False,,-125637,stim,7.0,poldrack-categorize,s495
14,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",624,False,,-123030,stim,8.0,poldrack-categorize,s495
15,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",570,False,,-120421,stim,9.0,poldrack-categorize,s495
16,,,,,1.0,71.0,practice,stop_signal,71.0,True,"89,71",588,False,,-117814,stim,10.0,poldrack-categorize,s495
17,,,,,1.0,89.0,practice,stop_signal,89.0,True,"89,71",556,False,,-115207,stim,11.0,poldrack-categorize,s495
38,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,1.0,89.0,test,stop_signal,89.0,True,"89,71",811,False,,5767,stim,0.0,stop-signal,s495
